Frame,Ear Value,Abnormal Blink,PERCLOS,Alarm Level,awake,sdrowsy,drowsy
5295,0.297,1,11.55,0,3041,1898,365
5296,0.274,1,11.73,0,3042,1898,365
5297,0.263,1,11.92,0,3043,1898,365
5298,0.299,1,12.10,0,3044,1898,365
5299,0.291,1,12.29,0,3045,1898,365
5300,0.302,0,12.29,0,3046,1898,365
5301,0.291,0,12.29,0,3047,1898,365
5302,0.307,0,12.29,0,3048,1898,365
5303,0.306,0,12.10,0,3049,1898,365
5304,0.323,0,12.10,0,3050,1898,365
5305,0.299,0,12.10,0,3051,1898,365
5306,0.299,0,12.10,0,3052,1898,365
5307,0.312,0,12.10,0,3053,1898,365
5308,0.286,0,12.10,0,3054,1898,365
5309,0.299,0,12.10,0,3055,1898,365
5310,0.310,0,12.10,0,3056,1898,365
5311,0.302,0,12.10,0,3057,1898,365
5312,0.311,0,12.10,0,3058,1898,365
5313,0.311,0,12.10,0,3059,1898,365
5314,0.306,0,12.10,0,3060,1898,365
5315,0.291,0,12.10,0,3061,1898,365
5316,0.305,0,12.10,0,3062,1898,365
5317,0.305,0,12.10,0,3063,1898,365
5318,0.311,0,12.10,0,3064,1898,365
5319,0.305,0,12.10,0,3065,1898,365
5320,0.299,0,12.10,0,3066,1898,365
5321,0.306,0,12.10,0,3067,1898,365
5322,0.307,0,12.10,0,3068,1898,365
5323,0.298,0,12.10,0,3069,1898,365
5324,0.298,0,12.10,0,3070,1898,365
5325,0.306,0,12.10,0,3071,1898,365
5326,0.291,0,12.10,0,3072,1898,365
5327,0.297,0,12.10,0,3073,1898,365
5328,0.297,0,12.10,0,3074,1898,365
5329,0.331,0,12.10,0,3075,1898,365
5330,0.291,0,12.10,0,3076,1898,365
5331,0.304,0,12.10,0,3077,1898,365
5332,0.334,0,12.10,0,3078,1898,365
5333,0.321,0,12.10,0,3079,1898,365
5334,0.326,0,12.10,0,3080,1898,365
5335,0.333,0,12.10,0,3081,1898,365
5336,0.325,0,12.10,0,3082,1898,365
5337,0.298,0,12.10,0,3083,1898,365
5338,0.293,0,12.10,0,3084,1898,365
5339,0.305,0,12.10,0,3085,1898,365
5340,0.319,0,12.10,0,3086,1898,365
5341,0.291,0,12.10,0,3087,1898,365
5342,0.291,0,12.10,0,3088,1898,365
5343,0.292,0,12.10,0,3089,1898,365
5344,0.298,1,12.29,0,3090,1898,365
5345,0.183,1,12.48,0,3091,1898,365
5346,0.160,1,12.66,0,3092,1898,365
5347,0.156,1,12.85,0,3093,1898,365
5348,0.212,1,13.04,0,3094,1898,365
5349,0.245,1,13.22,0,3095,1898,365
5350,0.266,1,13.41,0,3096,1898,365
5351,0.270,1,13.59,0,3097,1898,365
5352,0.294,1,13.78,0,3098,1898,365
5353,0.266,1,13.97,0,3099,1898,365
5354,0.305,0,13.97,0,3100,1898,365
5355,0.298,0,13.97,0,3101,1898,365
5356,0.271,0,13.97,0,3102,1898,365
5357,0.293,0,13.97,0,3103,1898,365
5358,0.300,1,14.15,0,3104,1898,365
5359,0.289,1,14.34,0,3105,1898,365
5360,0.313,0,14.34,0,3106,1898,365
5361,0.269,0,14.34,0,3107,1898,365
5362,0.301,0,14.34,0,3108,1898,365
5363,0.301,0,14.34,0,3109,1898,365
5364,0.293,0,14.34,0,3110,1898,365
5365,0.313,0,14.34,0,3111,1898,365
5366,0.270,0,14.34,0,3112,1898,365
5367,0.295,0,14.34,0,3113,1898,365
5368,0.313,0,14.34,0,3114,1898,365
5369,0.282,0,14.34,0,3115,1898,365
5370,0.305,0,14.34,0,3116,1898,365
5371,0.305,0,14.34,0,3117,1898,365
5372,0.293,0,14.34,0,3118,1898,365
5373,0.318,0,14.34,0,3119,1898,365
5374,0.318,0,14.34,0,3120,1898,365
5375,0.327,0,14.34,0,3121,1898,365
5376,0.325,0,14.34,0,3122,1898,365
5377,0.281,0,14.34,0,3123,1898,365
5378,0.311,0,14.34,0,3124,1898,365
5379,0.313,0,14.34,0,3125,1898,365
5380,0.314,0,14.34,0,3126,1898,365
5381,0.286,0,14.34,0,3127,1898,365
5382,0.307,0,14.34,0,3128,1898,365
5383,0.310,0,14.34,0,3129,1898,365
5384,0.356,0,14.34,0,3130,1898,365
5385,0.289,0,14.34,0,3131,1898,365
5386,0.314,0,14.34,0,3132,1898,365
5387,0.306,0,14.34,0,3133,1898,365
5388,0.326,0,14.34,0,3134,1898,365
5389,0.311,0,14.34,0,3135,1898,365
5390,0.300,0,14.34,0,3136,1898,365
5391,0.299,0,14.34,0,3137,1898,365
5392,0.323,0,14.34,0,3138,1898,365
5393,0.310,0,14.34,0,3139,1898,365
5394,0.342,0,14.34,0,3140,1898,365
5395,0.323,0,14.34,0,3141,1898,365
5396,0.298,0,14.34,0,3142,1898,365
5397,0.316,0,14.34,0,3143,1898,365
5398,0.339,0,14.34,0,3144,1898,365
5399,0.330,0,14.34,0,3145,1898,365
5400,0.289,0,14.34,0,3146,1898,365
5401,0.294,0,14.34,0,3147,1898,365
5402,0.303,0,14.34,0,3148,1898,365
5403,0.320,0,14.34,0,3149,1898,365
5404,0.319,0,14.34,0,3150,1898,365
5405,0.327,0,14.34,0,3151,1898,365
5406,0.312,0,14.34,0,3152,1898,365
5407,0.321,0,14.34,0,3153,1898,365
5408,0.319,0,14.34,0,3154,1898,365
5409,0.306,0,14.34,0,3155,1898,365
5410,0.343,0,14.34,0,3156,1898,365
5411,0.312,0,14.15,0,3157,1898,365
5412,0.311,0,13.97,0,3158,1898,365
5413,0.311,0,13.78,0,3159,1898,365
5414,0.310,0,13.59,0,3160,1898,365
5415,0.312,0,13.41,0,3161,1898,365
5416,0.323,0,13.22,0,3162,1898,365
5417,0.327,0,13.04,0,3163,1898,365
5418,0.322,0,12.85,0,3164,1898,365
5419,0.329,0,12.66,0,3165,1898,365
5420,0.318,0,12.48,0,3166,1898,365
5421,0.326,0,12.29,0,3167,1898,365
5422,0.319,0,12.10,0,3168,1898,365
5423,0.329,0,11.92,0,3169,1898,365
5424,0.312,0,11.92,0,3170,1898,365
5425,0.287,0,11.92,0,3171,1898,365
5426,0.294,0,11.92,0,3172,1898,365
5427,0.331,0,11.92,0,3173,1898,365
5428,0.305,0,11.92,0,3174,1898,365
5429,0.323,0,11.92,0,3175,1898,365
5430,0.299,0,11.92,0,3176,1898,365
5431,0.307,0,11.92,0,3177,1898,365
5432,0.334,0,11.92,0,3178,1898,365
5433,0.307,0,11.92,0,3179,1898,365
5434,0.293,0,11.92,0,3180,1898,365
5435,0.300,0,11.92,0,3181,1898,365
5436,0.330,0,11.92,0,3182,1898,365
5437,0.318,0,11.92,0,3183,1898,365
5438,0.290,0,11.92,0,3184,1898,365
5439,0.295,0,11.92,0,3185,1898,365
5440,0.291,0,11.92,0,3186,1898,365
5441,0.306,0,11.92,0,3187,1898,365
5442,0.299,0,11.92,0,3188,1898,365
5443,0.299,0,11.92,0,3189,1898,365
5444,0.319,0,11.92,0,3190,1898,365
5445,0.293,0,11.92,0,3191,1898,365
5446,0.270,0,11.92,0,3192,1898,365
5447,0.310,0,11.92,0,3193,1898,365
5448,0.269,0,11.92,0,3194,1898,365
5449,0.294,0,11.92,0,3195,1898,365
5450,0.274,0,11.92,0,3196,1898,365
5451,0.299,1,12.10,0,3197,1898,365
5452,0.317,0,12.10,0,3198,1898,365
5453,0.323,0,12.10,0,3199,1898,365
5454,0.293,0,12.10,0,3200,1898,365
5455,0.306,0,12.10,0,3201,1898,365
5456,0.297,0,12.10,0,3202,1898,365
5457,0.297,0,12.10,0,3203,1898,365
5458,0.305,0,12.10,0,3204,1898,365
5459,0.319,0,12.10,0,3205,1898,365
5460,0.302,0,12.10,0,3206,1898,365
5461,0.293,0,12.10,0,3207,1898,365
5462,0.314,0,12.10,0,3208,1898,365
5463,0.323,0,12.10,0,3209,1898,365
5464,0.326,0,12.10,0,3210,1898,365
5465,0.311,0,12.10,0,3211,1898,365
5466,0.318,0,12.10,0,3212,1898,365
5467,0.322,0,12.10,0,3213,1898,365
5468,0.311,0,11.92,0,3214,1898,365
5469,0.299,0,11.92,0,3215,1898,365
5470,0.299,0,11.92,0,3216,1898,365
5471,0.322,0,11.92,0,3217,1898,365
5472,0.323,0,11.92,0,3218,1898,365
5473,0.323,0,11.92,0,3219,1898,365
5474,0.324,0,11.92,0,3220,1898,365
5475,0.290,0,11.92,0,3221,1898,365
5476,0.300,0,11.92,0,3222,1898,365
5477,0.317,0,11.92,0,3223,1898,365
5478,0.294,0,11.92,0,3224,1898,365
5479,0.306,0,11.92,0,3225,1898,365
5480,0.306,0,11.92,0,3226,1898,365
5481,0.303,0,11.92,0,3227,1898,365
5482,0.305,0,11.92,0,3228,1898,365
5483,0.319,0,11.92,0,3229,1898,365
5484,0.298,0,11.92,0,3230,1898,365
5485,0.321,0,11.92,0,3231,1898,365
5486,0.305,0,11.92,0,3232,1898,365
5487,0.317,0,11.92,0,3233,1898,365
5488,0.293,0,11.92,0,3234,1898,365
5489,0.315,0,11.92,0,3235,1898,365
5490,0.306,0,11.92,0,3236,1898,365
5491,0.305,0,11.92,0,3237,1898,365
5492,0.300,0,11.92,0,3238,1898,365
5493,0.275,0,11.92,0,3239,1898,365
5494,0.306,0,11.92,0,3240,1898,365
5495,0.282,0,11.92,0,3241,1898,365
5496,0.318,0,11.92,0,3242,1898,365
5497,0.306,0,11.92,0,3243,1898,365
5498,0.307,0,11.92,0,3244,1898,365
5499,0.297,0,11.92,0,3245,1898,365
5500,0.306,0,11.92,0,3246,1898,365
5501,0.293,0,11.92,0,3247,1898,365
5502,0.305,0,11.92,0,3248,1898,365
5503,0.286,0,11.92,0,3249,1898,365
5504,0.305,0,11.92,0,3250,1898,365
5505,0.305,0,11.92,0,3251,1898,365
5506,0.305,0,11.92,0,3252,1898,365
5507,0.305,0,11.92,0,3253,1898,365
5508,0.286,0,11.92,0,3254,1898,365
5509,0.300,0,11.92,0,3255,1898,365
5510,0.288,0,11.92,0,3256,1898,365
5511,0.285,0,11.92,0,3257,1898,365
5512,0.306,0,11.92,0,3258,1898,365
5513,0.305,0,11.92,0,3259,1898,365
5514,0.299,0,11.92,0,3260,1898,365
5515,0.287,0,11.92,0,3261,1898,365
5516,0.305,0,11.92,0,3262,1898,365
5517,0.287,0,11.92,0,3263,1898,365
5518,0.293,0,11.92,0,3264,1898,365
5519,0.305,0,11.92,0,3265,1898,365
5520,0.318,0,11.92,0,3266,1898,365
5521,0.291,0,11.92,0,3267,1898,365
5522,0.297,0,11.92,0,3268,1898,365
5523,0.291,0,11.92,0,3269,1898,365
5524,0.285,1,12.10,0,3270,1898,365
5525,0.317,0,12.10,0,3271,1898,365
5526,0.306,0,12.10,0,3272,1898,365
5527,0.309,0,12.10,0,3273,1898,365
5528,0.323,0,12.10,0,3274,1898,365
5529,0.323,0,12.10,0,3275,1898,365
5530,0.294,0,12.10,0,3276,1898,365
5531,0.299,0,12.10,0,3277,1898,365
5532,0.342,0,12.10,0,3278,1898,365
5533,0.317,0,12.10,0,3279,1898,365
5534,0.307,0,12.10,0,3280,1898,365
5535,0.300,0,12.10,0,3281,1898,365
5536,0.323,0,12.10,0,3282,1898,365
5537,0.331,0,12.10,0,3283,1898,365
5538,0.305,0,12.10,0,3284,1898,365
5539,0.334,0,12.10,0,3285,1898,365
5540,0.310,0,12.10,0,3286,1898,365
5541,0.311,0,12.10,0,3287,1898,365
5542,0.304,0,12.10,0,3288,1898,365
5543,0.314,0,12.10,0,3289,1898,365
5544,0.314,0,12.10,0,3290,1898,365
5545,0.291,0,12.10,0,3291,1898,365
5546,0.291,0,12.10,0,3292,1898,365
5547,0.281,0,12.10,0,3293,1898,365
5548,0.287,1,12.29,0,3294,1898,365
5549,0.286,1,12.48,0,3295,1898,365
5550,0.300,1,12.66,0,3296,1898,365
5551,0.317,0,12.48,0,3297,1898,365
5552,0.300,0,12.48,0,3298,1898,365
5553,0.294,0,12.48,0,3299,1898,365
5554,0.294,0,12.48,0,3300,1898,365
5555,0.281,1,12.66,0,3301,1898,365
5556,0.293,1,12.85,0,3302,1898,365
5557,0.287,1,13.04,0,3303,1898,365
5558,0.306,0,13.04,0,3304,1898,365
5559,0.299,0,13.04,0,3305,1898,365
5560,0.317,0,13.04,0,3306,1898,365
5561,0.300,0,13.04,0,3307,1898,365
5562,0.311,0,13.04,0,3308,1898,365
5563,0.300,0,13.04,0,3309,1898,365
5564,0.307,0,13.04,0,3310,1898,365
5565,0.283,0,13.04,0,3311,1898,365
5566,0.294,0,13.04,0,3312,1898,365
5567,0.305,0,13.04,0,3313,1898,365
5568,0.306,0,13.04,0,3314,1898,365
5569,0.293,0,13.04,0,3315,1898,365
5570,0.291,0,13.04,0,3316,1898,365
5571,0.292,0,13.04,0,3317,1898,365
5572,0.292,1,13.22,0,3318,1898,365
5573,0.292,1,13.41,0,3319,1898,365
5574,0.279,1,13.59,0,3320,1898,365
5575,0.286,1,13.78,0,3321,1898,365
5576,0.300,1,13.97,0,3322,1898,365
5577,0.145,1,14.15,0,3323,1898,365
5578,0.128,1,14.34,0,3324,1898,365
5579,0.125,1,14.53,0,3325,1898,365
5580,0.173,1,14.71,0,3326,1898,365
5581,0.202,1,14.90,0,3327,1898,365
5582,0.213,1,15.08,1,3327,1899,365
5583,0.259,1,15.27,1,3327,1900,365
5584,0.256,1,15.46,1,3327,1901,365
5585,0.293,1,15.64,1,3327,1902,365
5586,0.286,1,15.83,1,3327,1903,365
5587,0.305,0,15.83,1,3327,1904,365
5588,0.293,0,15.83,1,3327,1905,365
5589,0.305,0,15.83,1,3327,1906,365
5590,0.281,0,15.83,1,3327,1907,365
5591,0.306,0,15.83,1,3327,1908,365
5592,0.306,0,15.83,1,3327,1909,365
5593,0.294,0,15.83,1,3327,1910,365
5594,0.325,0,15.83,1,3327,1911,365
5595,0.329,0,15.83,1,3327,1912,365
5596,0.322,0,15.83,1,3327,1913,365
5597,0.323,0,15.83,1,3327,1914,365
5598,0.310,0,15.83,1,3327,1915,365
5599,0.299,0,15.83,1,3327,1916,365
5600,0.310,0,15.83,1,3327,1917,365
5601,0.311,0,15.83,1,3327,1918,365
5602,0.311,0,15.83,1,3327,1919,365
5603,0.299,0,15.83,1,3327,1920,365
5604,0.299,0,15.83,1,3327,1921,365
5605,0.299,0,15.83,1,3327,1922,365
5606,0.323,0,15.83,1,3327,1923,365
5607,0.299,0,15.83,1,3327,1924,365
5608,0.330,0,15.83,1,3327,1925,365
5609,0.300,0,15.83,1,3327,1926,365
5610,0.322,0,15.83,1,3327,1927,365
5611,0.299,0,15.83,1,3327,1928,365
5612,0.310,0,15.83,1,3327,1929,365
5613,0.299,0,15.83,1,3327,1930,365
5614,0.303,0,15.83,1,3327,1931,365
5615,0.286,0,15.83,1,3327,1932,365
5616,0.299,0,15.83,1,3327,1933,365
5617,0.291,0,15.83,1,3327,1934,365
5618,0.315,0,15.83,1,3327,1935,365
5619,0.299,0,15.83,1,3327,1936,365
5620,0.317,0,15.83,1,3327,1937,365
5621,0.307,0,15.83,1,3327,1938,365
5622,0.314,0,15.83,1,3327,1939,365
5623,0.307,0,15.83,1,3327,1940,365
5624,0.293,0,15.83,1,3327,1941,365
5625,0.303,0,15.64,1,3327,1942,365
5626,0.306,0,15.46,1,3327,1943,365
5627,0.306,0,15.27,1,3327,1944,365
5628,0.282,0,15.08,1,3327,1945,365
5629,0.312,0,15.08,1,3327,1946,365
5630,0.282,0,15.08,1,3327,1947,365
5631,0.299,0,15.08,1,3327,1948,365
5632,0.286,0,15.08,1,3327,1949,365
5633,0.317,0,15.08,1,3327,1950,365
5634,0.319,0,15.08,1,3327,1951,365
5635,0.318,0,15.08,1,3327,1952,365
5636,0.282,0,15.08,1,3327,1953,365
5637,0.258,0,15.08,1,3327,1954,365
5638,0.275,0,15.08,1,3327,1955,365
5639,0.283,1,15.27,1,3327,1956,365
5640,0.293,1,15.46,1,3327,1957,365
5641,0.306,0,15.46,1,3327,1958,365
5642,0.300,0,15.46,1,3327,1959,365
5643,0.294,0,15.46,1,3327,1960,365
5644,0.268,0,15.46,1,3327,1961,365
5645,0.287,1,15.64,1,3327,1962,365
5646,0.279,1,15.83,1,3327,1963,365
5647,0.283,1,16.01,1,3327,1964,365
5648,0.307,0,16.01,1,3327,1965,365
5649,0.305,0,16.01,1,3327,1966,365
5650,0.309,0,16.01,1,3327,1967,365
5651,0.280,0,16.01,1,3327,1968,365
5652,0.282,0,16.01,1,3327,1969,365
5653,0.305,0,16.01,1,3327,1970,365
5654,0.288,0,16.01,1,3327,1971,365
5655,0.282,0,16.01,1,3327,1972,365
5656,0.292,0,16.01,1,3327,1973,365
5657,0.282,1,16.20,1,3327,1974,365
5658,0.299,1,16.39,1,3327,1975,365
5659,0.323,0,16.39,1,3327,1976,365
5660,0.317,0,16.39,1,3327,1977,365
5661,0.310,0,16.39,1,3327,1978,365
5662,0.314,0,16.39,1,3327,1979,365
5663,0.321,0,16.39,1,3327,1980,365
5664,0.335,0,16.39,1,3327,1981,365
5665,0.327,0,16.39,1,3327,1982,365
5666,0.327,0,16.39,1,3327,1983,365
5667,0.303,0,16.39,1,3327,1984,365
5668,0.300,0,16.39,1,3327,1985,365
5669,0.299,0,16.39,1,3327,1986,365
5670,0.294,0,16.39,1,3327,1987,365
5671,0.299,1,16.57,1,3327,1988,365
5672,0.294,1,16.76,1,3327,1989,365
5673,0.302,0,16.76,1,3327,1990,365
5674,0.306,0,16.76,1,3327,1991,365
5675,0.299,0,16.76,1,3327,1992,365
5676,0.299,0,16.76,1,3327,1993,365
5677,0.280,0,16.76,1,3327,1994,365
5678,0.287,1,16.95,1,3327,1995,365
5679,0.279,1,17.13,1,3327,1996,365
5680,0.299,1,17.32,1,3327,1997,365
5681,0.299,1,17.50,1,3327,1998,365
5682,0.305,0,17.50,1,3327,1999,365
5683,0.305,0,17.50,1,3327,2000,365
5684,0.280,0,17.50,1,3327,2001,365
5685,0.286,0,17.50,1,3327,2002,365
5686,0.274,0,17.50,1,3327,2003,365
5687,0.273,1,17.69,1,3327,2004,365
5688,0.311,0,17.69,1,3327,2005,365
5689,0.287,0,17.69,1,3327,2006,365
5690,0.263,0,17.69,1,3327,2007,365
5691,0.263,0,17.69,1,3327,2008,365
5692,0.287,1,17.69,1,3327,2009,365
5693,0.286,1,17.69,1,3327,2010,365
5694,0.301,0,17.50,1,3327,2011,365
5695,0.311,0,17.32,1,3327,2012,365
5696,0.292,0,17.32,1,3327,2013,365
5697,0.298,0,17.32,1,3327,2014,365
5698,0.330,0,17.32,1,3327,2015,365
5699,0.293,0,17.32,1,3327,2016,365
5700,0.304,0,17.32,1,3327,2017,365
5701,0.292,0,17.32,1,3327,2018,365
5702,0.299,0,17.32,1,3327,2019,365
5703,0.300,0,17.32,1,3327,2020,365
5704,0.315,0,17.32,1,3327,2021,365
5705,0.281,0,17.32,1,3327,2022,365
5706,0.312,0,17.32,1,3327,2023,365
5707,0.291,0,17.32,1,3327,2024,365
5708,0.304,0,17.32,1,3327,2025,365
5709,0.314,0,17.32,1,3327,2026,365
5710,0.305,0,17.32,1,3327,2027,365
5711,0.291,0,17.32,1,3327,2028,365
5712,0.293,0,17.32,1,3327,2029,365
5713,0.293,0,17.32,1,3327,2030,365
5714,0.280,1,17.50,1,3327,2031,365
5715,0.167,1,17.69,1,3327,2032,365
5716,0.142,1,17.88,1,3327,2033,365
5717,0.166,1,18.06,1,3327,2034,365
5718,0.227,1,18.25,1,3327,2035,365
5719,0.229,1,18.44,1,3327,2036,365
5720,0.252,1,18.62,1,3327,2037,365
5721,0.238,1,18.81,1,3327,2038,365
5722,0.287,1,18.99,1,3327,2039,365
5723,0.262,1,19.18,1,3327,2040,365
5724,0.256,1,19.37,1,3327,2041,365
5725,0.283,1,19.55,1,3327,2042,365
5726,0.292,1,19.74,1,3327,2043,365
5727,0.303,0,19.74,1,3327,2044,365
5728,0.298,0,19.74,1,3327,2045,365
5729,0.316,0,19.74,1,3327,2046,365
5730,0.334,0,19.74,1,3327,2047,365
5731,0.298,0,19.74,1,3327,2048,365
5732,0.337,0,19.74,1,3327,2049,365
5733,0.338,0,19.74,1,3327,2050,365
5734,0.334,0,19.74,1,3327,2051,365
5735,0.306,0,19.74,1,3327,2052,365
5736,0.330,0,19.74,1,3327,2053,365
5737,0.319,0,19.74,1,3327,2054,365
5738,0.305,0,19.74,1,3327,2055,365
5739,0.330,0,19.74,1,3327,2056,365
5740,0.329,0,19.74,1,3327,2057,365
5741,0.313,0,19.74,1,3327,2058,365
5742,0.331,0,19.74,1,3327,2059,365
5743,0.341,0,19.74,1,3327,2060,365
5744,0.334,0,19.74,1,3327,2061,365
5745,0.312,0,19.74,1,3327,2062,365
5746,0.330,0,19.74,1,3327,2063,365
5747,0.319,0,19.55,1,3327,2064,365
5748,0.329,0,19.37,1,3327,2065,365
5749,0.321,0,19.18,1,3327,2066,365
5750,0.330,0,18.99,1,3327,2067,365
5751,0.330,0,18.99,1,3327,2068,365
5752,0.340,0,18.99,1,3327,2069,365
5753,0.320,0,18.99,1,3327,2070,365
5754,0.344,0,18.99,1,3327,2071,365
5755,0.331,0,18.99,1,3327,2072,365
5756,0.339,0,18.99,1,3327,2073,365
5757,0.338,0,18.99,1,3327,2074,365
5758,0.318,0,18.99,1,3327,2075,365
5759,0.330,0,18.99,1,3327,2076,365
5760,0.319,0,18.99,1,3327,2077,365
5761,0.306,0,18.99,1,3327,2078,365
5762,0.292,0,18.81,1,3327,2079,365
5763,0.299,0,18.81,1,3327,2080,365
5764,0.339,0,18.81,1,3327,2081,365
5765,0.307,0,18.81,1,3327,2082,365
5766,0.318,0,18.81,1,3327,2083,365
5767,0.299,0,18.81,1,3327,2084,365
5768,0.306,0,18.62,1,3327,2085,365
5769,0.305,0,18.44,1,3327,2086,365
5770,0.325,0,18.25,1,3327,2087,365
5771,0.322,0,18.06,1,3327,2088,365
5772,0.321,0,17.88,1,3327,2089,365
5773,0.290,0,17.69,1,3327,2090,365
5774,0.324,0,17.50,1,3327,2091,365
5775,0.317,0,17.32,1,3327,2092,365
5776,0.326,0,17.13,1,3327,2093,365
5777,0.312,0,16.95,1,3327,2094,365
5778,0.313,0,16.76,1,3327,2095,365
5779,0.320,0,16.57,1,3327,2096,365
5780,0.323,0,16.57,1,3327,2097,365
5781,0.319,0,16.57,1,3327,2098,365
5782,0.324,0,16.57,1,3327,2099,365
5783,0.315,0,16.57,1,3327,2100,365
5784,0.331,0,16.57,1,3327,2101,365
5785,0.329,0,16.57,1,3327,2102,365
5786,0.312,0,16.57,1,3327,2103,365
5787,0.322,0,16.57,1,3327,2104,365
5788,0.319,0,16.57,1,3327,2105,365
5789,0.312,0,16.57,1,3327,2106,365
5790,0.299,0,16.39,1,3327,2107,365
5791,0.342,0,16.20,1,3327,2108,365
5792,0.326,0,16.01,1,3327,2109,365
5793,0.304,0,15.83,1,3327,2110,365
5794,0.318,0,15.64,1,3327,2111,365
5795,0.318,0,15.64,1,3327,2112,365
5796,0.315,0,15.64,1,3327,2113,365
5797,0.331,0,15.64,1,3327,2114,365
5798,0.342,0,15.64,1,3327,2115,365
5799,0.334,0,15.64,1,3327,2116,365
5800,0.323,0,15.64,1,3327,2117,365
5801,0.330,0,15.64,1,3327,2118,365
5802,0.323,0,15.46,1,3327,2119,365
5803,0.335,0,15.27,1,3327,2120,365
5804,0.312,0,15.08,1,3327,2121,365
5805,0.330,0,14.90,0,3328,2121,365
5806,0.323,0,14.90,0,3329,2121,365
5807,0.335,0,14.90,0,3330,2121,365
5808,0.330,0,14.90,0,3331,2121,365
5809,0.312,0,14.90,0,3332,2121,365
5810,0.311,0,14.90,0,3333,2121,365
5811,0.323,0,14.90,0,3334,2121,365
5812,0.311,0,14.90,0,3335,2121,365
5813,0.311,0,14.90,0,3336,2121,365
5814,0.318,0,14.71,0,3337,2121,365
5815,0.304,0,14.71,0,3338,2121,365
5816,0.306,0,14.71,0,3339,2121,365
5817,0.311,0,14.71,0,3340,2121,365
5818,0.298,0,14.71,0,3341,2121,365
5819,0.318,0,14.53,0,3342,2121,365
5820,0.299,0,14.34,0,3343,2121,365
5821,0.305,0,14.15,0,3344,2121,365
5822,0.302,0,13.97,0,3345,2121,365
5823,0.297,0,13.78,0,3346,2121,365
5824,0.304,0,13.59,0,3347,2121,365
5825,0.328,0,13.41,0,3348,2121,365
5826,0.318,0,13.41,0,3349,2121,365
5827,0.318,0,13.41,0,3350,2121,365
5828,0.321,0,13.41,0,3351,2121,365
5829,0.297,0,13.41,0,3352,2121,365
5830,0.306,0,13.22,0,3353,2121,365
5831,0.320,0,13.04,0,3354,2121,365
5832,0.310,0,12.85,0,3355,2121,365
5833,0.317,0,12.66,0,3356,2121,365
5834,0.309,0,12.48,0,3357,2121,365
5835,0.306,0,12.29,0,3358,2121,365
5836,0.292,0,12.10,0,3359,2121,365
5837,0.305,0,11.92,0,3360,2121,365
5838,0.305,0,11.92,0,3361,2121,365
5839,0.305,0,11.92,0,3362,2121,365
5840,0.320,0,11.92,0,3363,2121,365
5841,0.297,0,11.92,0,3364,2121,365
5842,0.317,0,11.92,0,3365,2121,365
5843,0.306,0,11.92,0,3366,2121,365
5844,0.300,0,11.92,0,3367,2121,365
5845,0.300,0,11.92,0,3368,2121,365
5846,0.305,0,11.92,0,3369,2121,365
5847,0.309,0,11.92,0,3370,2121,365
5848,0.303,0,11.92,0,3371,2121,365
5849,0.314,0,11.92,0,3372,2121,365
5850,0.337,0,11.92,0,3373,2121,365
5851,0.330,0,11.92,0,3374,2121,365
5852,0.305,0,11.92,0,3375,2121,365
5853,0.318,0,11.92,0,3376,2121,365
5854,0.305,0,11.92,0,3377,2121,365
5855,0.342,0,11.92,0,3378,2121,365
5856,0.325,0,11.92,0,3379,2121,365
5857,0.302,0,11.92,0,3380,2121,365
5858,0.330,0,11.92,0,3381,2121,365
5859,0.311,0,11.92,0,3382,2121,365
5860,0.321,0,11.92,0,3383,2121,365
5861,0.318,0,11.92,0,3384,2121,365
5862,0.331,0,11.92,0,3385,2121,365
5863,0.342,0,11.92,0,3386,2121,365
5864,0.330,0,11.92,0,3387,2121,365
5865,0.316,0,11.92,0,3388,2121,365
5866,0.293,0,11.92,0,3389,2121,365
5867,0.320,0,11.92,0,3390,2121,365
5868,0.320,0,11.92,0,3391,2121,365
5869,0.306,0,11.92,0,3392,2121,365
5870,0.305,0,11.92,0,3393,2121,365
5871,0.298,0,11.92,0,3394,2121,365
5872,0.317,0,11.92,0,3395,2121,365
5873,0.304,0,11.92,0,3396,2121,365
5874,0.330,0,11.92,0,3397,2121,365
5875,0.306,0,11.92,0,3398,2121,365
5876,0.306,0,11.92,0,3399,2121,365
5877,0.306,0,11.92,0,3400,2121,365
5878,0.306,0,11.92,0,3401,2121,365
5879,0.295,0,11.92,0,3402,2121,365
5880,0.306,0,11.92,0,3403,2121,365
5881,0.314,0,11.92,0,3404,2121,365
5882,0.315,0,11.73,0,3405,2121,365
5883,0.310,0,11.55,0,3406,2121,365
5884,0.309,0,11.36,0,3407,2121,365
5885,0.293,0,11.17,0,3408,2121,365
5886,0.312,0,10.99,0,3409,2121,365
5887,0.293,0,10.80,0,3410,2121,365
5888,0.300,0,10.61,0,3411,2121,365
5889,0.300,0,10.43,0,3412,2121,365
5890,0.288,0,10.24,0,3413,2121,365
5891,0.321,0,10.06,0,3414,2121,365
5892,0.283,0,10.06,0,3415,2121,365
5893,0.321,0,10.06,0,3416,2121,365
5894,0.307,0,10.06,0,3417,2121,365
5895,0.313,0,10.06,0,3418,2121,365
5896,0.300,0,9.87,0,3419,2121,365
5897,0.270,0,9.68,0,3420,2121,365
5898,0.312,0,9.68,0,3421,2121,365
5899,0.321,0,9.68,0,3422,2121,365
5900,0.313,0,9.68,0,3423,2121,365
