Frame,Ear Value,Abnormal Blink,PERCLOS,Alarm Level
995,0.337,0,5.00,0
996,0.294,0,5.00,0
997,0.297,0,5.00,0
998,0.317,0,5.00,0
999,0.305,0,5.00,0
1000,0.323,0,5.00,0
1001,0.331,0,5.00,0
1002,0.292,0,5.00,0
1003,0.340,0,5.00,0
1004,0.323,0,5.00,0
1005,0.317,0,5.00,0
1006,0.296,0,5.00,0
1007,0.324,0,5.00,0
1008,0.398,0,5.00,0
1009,0.312,0,5.00,0
1010,0.338,0,5.00,0
1011,0.372,0,5.00,0
1012,0.305,0,5.00,0
1013,0.344,0,5.00,0
1014,0.325,0,5.00,0
1015,0.330,0,5.00,0
1016,0.329,0,5.00,0
1017,0.338,0,5.00,0
1018,0.372,0,5.00,0
1019,0.364,0,5.00,0
1020,0.341,0,5.00,0
1021,0.352,0,5.00,0
1022,0.317,0,5.00,0
1023,0.339,0,5.00,0
1024,0.375,0,5.00,0
1025,0.347,0,5.00,0
1026,0.334,0,5.00,0
1027,0.357,0,5.00,0
1028,0.331,0,5.00,0
1029,0.348,0,5.00,0
1030,0.328,0,5.00,0
1031,0.306,0,5.00,0
1032,0.249,0,5.00,0
1033,0.297,0,5.00,0
1034,0.295,1,5.12,0
1035,0.289,1,5.24,0
1036,0.295,1,5.24,0
1037,0.307,0,5.12,0
1038,0.297,0,5.12,0
1039,0.309,0,5.00,0
1040,0.326,0,4.88,0
1041,0.302,0,4.88,0
1042,0.325,0,4.88,0
1043,0.318,0,4.88,0
1044,0.312,0,4.88,0
1045,0.343,0,4.88,0
1046,0.289,0,4.88,0
1047,0.293,0,4.88,0
1048,0.326,0,4.88,0
1049,0.323,0,4.88,0
1050,0.311,0,4.88,0
1051,0.299,0,4.88,0
1052,0.320,0,4.88,0
1053,0.280,0,4.88,0
1054,0.325,0,4.88,0
1055,0.333,0,4.88,0
1056,0.321,0,4.88,0
1057,0.335,0,4.88,0
1058,0.318,0,4.88,0
1059,0.284,0,4.88,0
1060,0.353,0,4.88,0
1061,0.325,0,4.88,0
1062,0.307,0,4.88,0
1063,0.309,0,4.88,0
1064,0.266,0,4.88,0
1065,0.316,0,4.88,0
1066,0.273,0,4.88,0
1067,0.329,0,4.88,0
1068,0.298,0,4.88,0
1069,0.317,0,4.88,0
1070,0.355,0,4.88,0
1071,0.296,0,4.88,0
1072,0.340,0,4.88,0
1073,0.317,0,4.88,0
1074,0.278,0,4.88,0
1075,0.363,0,4.88,0
1076,0.327,0,4.88,0
1077,0.332,0,4.88,0
1078,0.339,0,4.88,0
1079,0.324,0,4.88,0
1080,0.312,0,4.88,0
1081,0.282,0,4.88,0
1082,0.327,0,4.88,0
1083,0.333,0,4.88,0
1084,0.340,0,4.88,0
1085,0.284,0,4.88,0
1086,0.302,0,4.88,0
1087,0.335,0,4.88,0
1088,0.365,0,4.88,0
1089,0.346,0,4.88,0
1090,0.313,0,4.88,0
1091,0.325,0,4.88,0
1092,0.335,0,4.88,0
1093,0.319,0,4.88,0
1094,0.329,0,4.88,0
1095,0.318,0,4.88,0
1096,0.309,0,4.88,0
1097,0.344,0,4.88,0
1098,0.329,0,4.88,0
1099,0.312,0,4.88,0
1100,0.338,0,4.88,0
1101,0.295,0,4.88,0
1102,0.314,0,4.88,0
1103,0.295,0,4.88,0
1104,0.359,0,4.88,0
1105,0.297,0,4.88,0
1106,0.312,0,4.88,0
1107,0.260,0,4.88,0
1108,0.284,0,4.88,0
1109,0.282,1,5.00,0
1110,0.297,1,5.12,0
1111,0.256,1,5.24,0
1112,0.290,1,5.36,0
1113,0.313,0,5.36,0
1114,0.303,0,5.36,0
1115,0.314,0,5.36,0
1116,0.336,0,5.36,0
1117,0.318,0,5.36,0
1118,0.308,0,5.36,0
1119,0.301,0,5.36,0
1120,0.324,0,5.36,0
1121,0.333,0,5.36,0
1122,0.317,0,5.36,0
1123,0.331,0,5.36,0
1124,0.332,0,5.36,0
1125,0.317,0,5.36,0
1126,0.343,0,5.36,0
1127,0.318,0,5.36,0
1128,0.351,0,5.36,0
1129,0.341,0,5.36,0
1130,0.238,0,5.36,0
1131,0.211,0,5.36,0
1132,0.268,1,5.48,0
1133,0.250,1,5.60,0
1134,0.268,1,5.71,0
1135,0.272,1,5.83,0
1136,0.380,0,5.83,0
1137,0.313,0,5.83,0
1138,0.354,0,5.83,0
1139,0.341,0,5.83,0
1140,0.385,0,5.83,0
1141,0.380,0,5.83,0
1142,0.373,0,5.83,0
1143,0.326,0,5.83,0
1144,0.340,0,5.83,0
1145,0.371,0,5.83,0
1146,0.352,0,5.83,0
1147,0.387,0,5.83,0
1148,0.318,0,5.83,0
1149,0.372,0,5.83,0
1150,0.419,0,5.83,0
1151,0.374,0,5.83,0
1152,0.427,0,5.83,0
1153,0.368,0,5.83,0
1154,0.380,0,5.83,0
1155,0.357,0,5.83,0
1156,0.356,0,5.83,0
1157,0.429,0,5.83,0
1158,0.430,0,5.83,0
1159,0.428,0,5.83,0
1160,0.380,0,5.83,0
1161,0.354,0,5.83,0
1162,0.381,0,5.83,0
1163,0.371,0,5.83,0
1164,0.402,0,5.83,0
1165,0.364,0,5.83,0
1166,0.449,0,5.83,0
1167,0.374,0,5.83,0
1168,0.416,0,5.83,0
1169,0.413,0,5.83,0
1170,0.437,0,5.83,0
1171,0.398,0,5.83,0
1172,0.345,0,5.83,0
1173,0.365,0,5.83,0
1174,0.366,0,5.83,0
1175,0.399,0,5.83,0
1176,0.390,0,5.83,0
1177,0.402,0,5.83,0
1178,0.403,0,5.83,0
1179,0.389,0,5.83,0
1180,0.411,0,5.83,0
1181,0.427,0,5.83,0
1182,0.406,0,5.83,0
1183,0.377,0,5.83,0
1184,0.379,0,5.83,0
1185,0.439,0,5.83,0
1186,0.379,0,5.83,0
1187,0.389,0,5.83,0
1188,0.438,0,5.83,0
1189,0.440,0,5.83,0
1190,0.428,0,5.83,0
1191,0.395,0,5.83,0
1192,0.406,0,5.83,0
1193,0.453,0,5.83,0
1194,0.408,0,5.83,0
1195,0.414,0,5.83,0
1196,0.389,0,5.83,0
1197,0.430,0,5.83,0
1198,0.373,0,5.83,0
1199,0.392,0,5.83,0
1200,0.400,0,5.83,0
1201,0.380,0,5.83,0
1202,0.426,0,5.83,0
1203,0.425,0,5.83,0
1204,0.414,0,5.83,0
1205,0.415,0,5.83,0
1206,0.390,0,5.83,0
1207,0.369,0,5.83,0
1208,0.372,0,5.83,0
1209,0.389,0,5.83,0
1210,0.371,0,5.83,0
1211,0.361,0,5.83,0
1212,0.344,0,5.83,0
1213,0.368,0,5.83,0
1214,0.371,0,5.83,0
1215,0.386,0,5.83,0
1216,0.344,0,5.83,0
1217,0.332,0,5.83,0
1218,0.369,0,5.83,0
1219,0.394,0,5.83,0
1220,0.331,0,5.83,0
1221,0.344,0,5.83,0
1222,0.369,0,5.83,0
1223,0.378,0,5.83,0
1224,0.418,0,5.83,0
1225,0.372,0,5.83,0
1226,0.378,0,5.83,0
1227,0.381,0,5.83,0
1228,0.387,0,5.83,0
1229,0.372,0,5.71,0
1230,0.373,0,5.60,0
1231,0.419,0,5.60,0
1232,0.375,0,5.60,0
1233,0.381,0,5.60,0
1234,0.425,0,5.60,0
1235,0.383,0,5.60,0
1236,0.394,0,5.60,0
1237,0.368,0,5.60,0
1238,0.405,0,5.60,0
1239,0.362,0,5.60,0
1240,0.381,0,5.60,0
1241,0.391,0,5.60,0
1242,0.375,0,5.60,0
1243,0.409,0,5.60,0
1244,0.394,0,5.60,0
1245,0.404,0,5.60,0
1246,0.402,0,5.60,0
1247,0.381,0,5.60,0
1248,0.369,0,5.60,0
1249,0.392,0,5.60,0
1250,0.403,0,5.60,0
1251,0.397,0,5.60,0
1252,0.343,0,5.60,0
1253,0.379,0,5.60,0
1254,0.379,0,5.60,0
1255,0.388,0,5.60,0
1256,0.373,0,5.60,0
1257,0.378,0,5.60,0
1258,0.378,0,5.60,0
1259,0.437,0,5.60,0
1260,0.323,0,5.60,0
1261,0.380,0,5.60,0
1262,0.428,0,5.60,0
1263,0.380,0,5.60,0
1264,0.371,0,5.60,0
1265,0.383,0,5.60,0
1266,0.273,0,5.60,0
1267,0.243,0,5.60,0
1268,0.244,1,5.71,0
1269,0.233,1,5.83,0
1270,0.341,0,5.83,0
1271,0.308,0,5.83,0
1272,0.345,0,5.83,0
1273,0.342,0,5.83,0
1274,0.293,0,5.83,0
1275,0.336,0,5.83,0
1276,0.373,0,5.83,0
1277,0.350,0,5.83,0
1278,0.402,0,5.83,0
1279,0.398,0,5.83,0
1280,0.377,0,5.83,0
1281,0.426,0,5.83,0
1282,0.366,0,5.83,0
1283,0.356,0,5.83,0
1284,0.389,0,5.83,0
1285,0.428,0,5.83,0
1286,0.402,0,5.83,0
1287,0.339,0,5.83,0
1288,0.404,0,5.83,0
1289,0.402,0,5.83,0
1290,0.451,0,5.83,0
1291,0.440,0,5.83,0
1292,0.390,0,5.83,0
1293,0.404,0,5.83,0
1294,0.405,0,5.83,0
1295,0.464,0,5.83,0
1296,0.442,0,5.83,0
1297,0.376,0,5.83,0
1298,0.360,0,5.83,0
1299,0.415,0,5.83,0
1300,0.393,0,5.83,0
1301,0.428,0,5.83,0
1302,0.386,0,5.83,0
1303,0.392,0,5.83,0
1304,0.380,0,5.83,0
1305,0.354,0,5.83,0
1306,0.394,0,5.83,0
1307,0.404,0,5.83,0
1308,0.405,0,5.83,0
1309,0.365,0,5.83,0
1310,0.381,0,5.83,0
1311,0.406,0,5.83,0
1312,0.347,0,5.83,0
1313,0.373,0,5.83,0
1314,0.404,0,5.83,0
1315,0.355,0,5.83,0
1316,0.408,0,5.83,0
1317,0.378,0,5.83,0
1318,0.338,0,5.83,0
1319,0.367,0,5.83,0
1320,0.363,0,5.83,0
1321,0.359,0,5.83,0
1322,0.343,0,5.83,0
1323,0.399,0,5.83,0
1324,0.371,0,5.83,0
1325,0.348,0,5.83,0
1326,0.370,0,5.83,0
1327,0.338,0,5.83,0
1328,0.378,0,5.83,0
1329,0.418,0,5.83,0
1330,0.350,0,5.83,0
1331,0.326,0,5.83,0
1332,0.418,0,5.83,0
1333,0.380,0,5.83,0
1334,0.371,0,5.83,0
1335,0.374,0,5.83,0
1336,0.371,0,5.83,0
1337,0.304,0,5.83,0
1338,0.318,0,5.83,0
1339,0.371,0,5.83,0
1340,0.367,0,5.83,0
1341,0.406,0,5.83,0
1342,0.365,0,5.83,0
1343,0.286,0,5.83,0
1344,0.245,0,5.83,0
1345,0.227,1,5.95,0
1346,0.285,1,6.07,0
1347,0.261,1,6.19,0
1348,0.279,1,6.31,0
1349,0.311,0,6.31,0
1350,0.306,0,6.31,0
1351,0.305,0,6.31,0
1352,0.319,0,6.31,0
1353,0.355,0,6.31,0
1354,0.356,0,6.31,0
1355,0.356,0,6.31,0
1356,0.342,0,6.31,0
1357,0.380,0,6.31,0
1358,0.332,0,6.31,0
1359,0.397,0,6.31,0
1360,0.392,0,6.31,0
1361,0.438,0,6.31,0
1362,0.408,0,6.31,0
1363,0.392,0,6.31,0
1364,0.425,0,6.31,0
1365,0.405,0,6.31,0
1366,0.364,0,6.31,0
1367,0.400,0,6.31,0
1368,0.389,0,6.31,0
1369,0.381,0,6.31,0
1370,0.404,0,6.31,0
1371,0.381,0,6.31,0
1372,0.394,0,6.31,0
1373,0.405,0,6.31,0
1374,0.399,0,6.31,0
1375,0.380,0,6.31,0
1376,0.388,0,6.31,0
1377,0.377,0,6.31,0
1378,0.392,0,6.31,0
1379,0.427,0,6.31,0
1380,0.407,0,6.31,0
1381,0.417,0,6.31,0
1382,0.380,0,6.31,0
1383,0.377,0,6.31,0
1384,0.403,0,6.31,0
1385,0.358,0,6.31,0
1386,0.418,0,6.31,0
1387,0.398,0,6.31,0
1388,0.379,0,6.31,0
1389,0.404,0,6.31,0
1390,0.419,0,6.31,0
1391,0.427,0,6.31,0
1392,0.417,0,6.31,0
1393,0.422,0,6.31,0
1394,0.418,0,6.31,0
1395,0.418,0,6.31,0
1396,0.404,0,6.31,0
1397,0.380,0,6.31,0
1398,0.398,0,6.31,0
1399,0.378,0,6.31,0
1400,0.345,0,6.31,0
1401,0.405,0,6.31,0
1402,0.393,0,6.31,0
1403,0.380,0,6.31,0
1404,0.412,0,6.31,0
1405,0.371,0,6.31,0
1406,0.425,0,6.31,0
1407,0.379,0,6.31,0
1408,0.413,0,6.31,0
1409,0.347,0,6.31,0
1410,0.392,0,6.31,0
1411,0.439,0,6.31,0
1412,0.368,0,6.31,0
1413,0.374,0,6.31,0
1414,0.306,0,6.31,0
1415,0.361,0,6.31,0
1416,0.387,0,6.31,0
1417,0.357,0,6.31,0
1418,0.343,0,6.31,0
1419,0.379,0,6.31,0
1420,0.387,0,6.31,0
1421,0.420,0,6.31,0
1422,0.417,0,6.31,0
1423,0.387,0,6.31,0
1424,0.401,0,6.31,0
1425,0.440,0,6.31,0
1426,0.404,0,6.31,0
1427,0.437,0,6.31,0
1428,0.378,0,6.31,0
1429,0.343,0,6.31,0
1430,0.341,0,6.31,0
1431,0.367,0,6.31,0
1432,0.373,0,6.31,0
1433,0.406,0,6.31,0
1434,0.404,0,6.31,0
1435,0.316,0,6.31,0
1436,0.371,0,6.31,0
1437,0.349,0,6.31,0
1438,0.370,0,6.31,0
1439,0.403,0,6.31,0
1440,0.389,0,6.31,0
1441,0.415,0,6.31,0
1442,0.415,0,6.31,0
1443,0.384,0,6.31,0
1444,0.357,0,6.31,0
1445,0.367,0,6.31,0
1446,0.324,0,6.31,0
1447,0.381,0,6.31,0
1448,0.379,0,6.31,0
1449,0.334,0,6.31,0
1450,0.377,0,6.19,0
1451,0.359,0,6.07,0
1452,0.360,0,5.95,0
1453,0.389,0,5.83,0
1454,0.345,0,5.71,0
1455,0.332,0,5.60,0
1456,0.372,0,5.48,0
1457,0.372,0,5.36,0
1458,0.310,0,5.24,0
1459,0.354,0,5.12,0
1460,0.379,0,5.12,0
1461,0.355,0,5.12,0
1462,0.403,0,5.12,0
1463,0.437,0,5.12,0
1464,0.367,0,5.12,0
1465,0.337,0,5.12,0
1466,0.376,0,5.12,0
1467,0.352,0,5.12,0
1468,0.335,0,5.12,0
1469,0.325,0,5.12,0
1470,0.385,0,5.12,0
1471,0.371,0,5.00,0
1472,0.415,0,4.88,0
1473,0.356,0,4.88,0
1474,0.353,0,4.88,0
1475,0.268,0,4.88,0
1476,0.212,0,4.88,0
1477,0.244,1,5.00,0
1478,0.343,0,5.00,0
1479,0.311,0,5.00,0
1480,0.389,0,5.00,0
1481,0.333,0,5.00,0
1482,0.372,0,5.00,0
1483,0.376,0,5.00,0
1484,0.320,0,5.00,0
1485,0.389,0,5.00,0
1486,0.374,0,5.00,0
1487,0.364,0,5.00,0
1488,0.381,0,5.00,0
1489,0.341,0,5.00,0
1490,0.325,0,5.00,0
1491,0.298,0,5.00,0
1492,0.367,0,5.00,0
1493,0.343,0,5.00,0
1494,0.339,0,5.00,0
1495,0.325,0,5.00,0
1496,0.350,0,5.00,0
1497,0.350,0,5.00,0
1498,0.350,0,5.00,0
1499,0.355,0,5.00,0
1500,0.355,0,5.00,0
1501,0.361,0,5.00,0
1502,0.339,0,5.00,0
1503,0.344,0,5.00,0
1504,0.402,0,5.00,0
1505,0.359,0,5.00,0
1506,0.370,0,5.00,0
1507,0.336,0,5.00,0
1508,0.378,0,5.00,0
1509,0.387,0,5.00,0
1510,0.356,0,5.00,0
